# Cameras (30)
# PhotoID, X, Y, Z, Omega, Phi, Kappa, r11, r12, r13, r21, r22, r23, r31, r32, r33
colorImage_cam1_1	-0.9166182130484389	0.0655670167578278	-0.3293084469635352	-8.1467117542578347	-45.4357344204012820	-7.3753191377874394	0.6959032851962181	-0.0269462229123780	0.7176297922493656	0.0900772478383391	0.9946788367788049	-0.0500010108521233	-0.7124638286081489	0.0994379843677460	0.6946275118291084
colorImage_cam2_1	-0.0068571294423414	0.0421451023462471	0.0504688981537429	-2.8485095200867989	1.0831683932737353	0.0161495849208197	0.9998212688378176	-0.0006579130168478	-0.0188943782644112	-0.0002818130593834	0.9987646457826719	-0.0496900685853211	0.0189037287574688	0.0496865121041576	0.9985859500083043
colorImage_cam3_1	0.8384289238810625	0.0672456320336220	-0.2716909203922223	-7.7538365300743388	44.9096015750962040	10.2955704930890290	0.6968183629696733	0.0833753870849773	-0.7123852285503223	-0.1265777095824134	0.9919266553519333	-0.0077197046055895	0.7059902637183709	0.0955513224961203	0.7017461737010809
colorImage_cam4_1	1.2405515378253291	0.1200888818854008	-1.1539547222631752	-85.4825694855739040	80.7734599234010490	85.5239119371869090	0.0125132969489722	0.0017281380194534	-0.9999202122861868	-0.1598493900063598	0.9871413707634630	-0.0002943498363704	0.9870621003331359	0.1598403192758859	0.0126286349112353
colorImage_cam5_1	0.8821575425523504	0.1692475220457697	-2.0501363280096379	-164.7878731313248000	44.9505962291240450	171.2753943968946500	-0.6995271271511100	0.0368646430857459	-0.7136545358013745	-0.1073501579738694	0.9819146996363217	0.1559469981150575	0.7064968095913105	0.1857000827363110	-0.6829185436851362
colorImage_cam6_1	-0.0062165256967864	0.1866966170789672	-2.4210158780784514	-168.0772496884155500	1.2013326979000942	177.5239963328270400	-0.9988468037090335	-0.0379416823414496	-0.0294192362468573	-0.0431914714131364	0.9777006925471397	0.2055136311537797	0.0209656747426857	0.2065472936979424	-0.9782119688230359
colorImage_cam7_1	-0.8845560244726658	0.1555282347348668	-2.0572944984480972	-163.6592555706161500	-46.2466658696655630	-171.3041017860001600	-0.6836054658462681	-0.0558062525798020	0.7277150742138753	0.1045562513510165	0.9793001469447069	0.1733182405215867	-0.7223237206187608	0.1945684567628445	-0.6636200405837631
colorImage_cam8_1	-1.2266774343192233	0.1149272702973795	-1.2279175171370817	-96.1572575103613900	-80.1620765142309610	-100.3988478554176300	-0.0308404274355965	-0.0713231893793923	0.9969763641593221	0.1680553070455218	0.9828810381745909	0.0755134330478605	-0.9852950227264041	0.1698760355482482	-0.0183262308450278
colorImage_cam9_1	-0.8966948734878429	1.0137999064123495	-0.2580209043781163	-16.4992927086934880	-44.2708211625018890	-12.3022718823264390	0.6996057936705012	-0.0105991423570221	0.7144504123058254	0.1525677910940748	0.9790466142564459	-0.1348732598911469	-0.6980507163403985	0.2033602352828235	0.6865637713442002
colorImage_cam10_1	-0.0330119289352194	0.9967579451635852	0.1005503718652683	-13.7218402305064680	-0.8529912508333070	2.1245557691018488	0.9992018565838905	0.0395428007148029	0.0056583311087378	-0.0370678883103948	0.9706600743294521	-0.2375815475977682	-0.0148869558847611	0.2371821810642021	0.9713511165022220
