# Cameras (30)
# PhotoID, X, Y, Z, Omega, Phi, Kappa, r11, r12, r13, r21, r22, r23, r31, r32, r33
colorImage_cam1_1	-0.9166182130484389	0.0655670167578278	-0.3293084469635352	-8.1467117542578347	-45.4357344204012820	-7.3753191377874394	
colorImage_cam2_1	-0.0068571294423414	0.0421451023462471	0.0504688981537429	-2.8485095200867989	1.0831683932737353	0.0161495849208197	
colorImage_cam3_1	0.8384289238810625	0.0672456320336220	-0.2716909203922223	-7.7538365300743388	44.9096015750962040	10.2955704930890290	
colorImage_cam4_1	1.2405515378253291	0.1200888818854008	-1.1539547222631752	-85.4825694855739040	80.7734599234010490	85.5239119371869090	
colorImage_cam5_1	0.8821575425523504	0.1692475220457697	-2.0501363280096379	-164.7878731313248000	44.9505962291240450	171.2753943968946500	
colorImage_cam6_1	-0.0062165256967864	0.1866966170789672	-2.4210158780784514	-168.0772496884155500	1.2013326979000942	177.5239963328270400	
colorImage_cam7_1	-0.8845560244726658	0.1555282347348668	-2.0572944984480972	-163.6592555706161500	-46.2466658696655630	-171.3041017860001600	
colorImage_cam8_1	-1.2266774343192233	0.1149272702973795	-1.2279175171370817	-96.1572575103613900	-80.1620765142309610	-100.3988478554176300	
colorImage_cam9_1	-0.8966948734878429	1.0137999064123495	-0.2580209043781163	-16.4992927086934880	-44.2708211625018890	-12.3022718823264390	
colorImage_cam10_1	-0.0330119289352194	0.9967579451635852	0.1005503718652683	-13.7218402305064680	-0.8529912508333070	2.1245557691018488	
inferredImage1_cam1_1	-0.8475140593347438	0.0535566853194461	-0.3334126752324370	-8.7683295885761474	-45.5798537726654730	-7.9550080501166232	
inferredImage1_cam2_1	-0.0107992162907115	0.0390164923151092	0.0121095099362052	-3.1705405779032092	0.7549999616992458	0.0193449216993160	
inferredImage1_cam3_1	0.8322248125093724	0.0623707302132008	-0.3398534864377146	-8.1136933339152524	44.8427309082028670	10.5111021273917210	
inferredImage1_cam4_1	1.2195197154969557	0.1132051030844549	-1.1841337606608076	-81.3478728551823740	80.9103917489166380	81.3848420459300710	
inferredImage1_cam5_1	0.8443363892078184	0.1590728180877097	-2.0302967905873244	-164.2061316357915600	44.8967329033664200	170.7829519775760300	
inferredImage1_cam6_1	-0.0153329440442086	0.1786175669591727	-2.4034033511428334	-168.0194474785942600	1.1940626543684225	177.5488253220267400	
inferredImage1_cam7_1	-0.8517097514165883	0.1569454195522536	-2.0877856476934418	-163.6874230392619700	-45.5290179756064720	-171.3270398065788200	
inferredImage1_cam8_1	-1.2239744521914033	0.1165817178294783	-1.1885865611004502	-97.8442448469449460	-79.8985160495988820	-101.8865019662485000	
inferredImage1_cam9_1	-0.8465500244291864	1.0005018737579807	-0.2969797815934505	-15.6824124869870100	-43.7450116263924540	-11.8021141389316300	
inferredImage1_cam10_1	-0.0197770603275222	0.9916933160681787	0.0672504490764436	-13.8833799157523090	-1.1504641607808652	2.1866429331677599	
inferredImage2_cam1_1	-0.8160742465353419	0.0522119006279929	-0.3010090918582717	-8.7792057557000618	-45.5683442033069430	-7.9633212816383221	
inferredImage2_cam2_1	0.0343119067664311	0.0387463324472702	0.0113797986924511	-3.1617930905864760	0.7604073538936519	0.0290641733690487	
inferredImage2_cam3_1	0.8638776042947518	0.0659293210420276	-0.3722868146428680	-8.1474689719298450	44.8491627072595590	10.5295878120119700	
inferredImage2_cam4_1	1.2208299981352788	0.1132978304421662	-1.2305628316687511	-81.6032751363461130	80.9313315243081630	81.6404553546536390	
inferredImage2_cam5_1	0.8123621950079579	0.1606103306946719	-2.0628866522650200	-164.2480494566775900	44.8933053115205500	170.8260174072357500	
inferredImage2_cam6_1	-0.0615444448079451	0.1767484966874347	-2.4045327351400676	-168.0294575237022900	1.1770968120676186	177.5679105105081700	
inferredImage2_cam7_1	-0.8848697094678757	0.1542344848548653	-2.0530484647631178	-163.6755874304320500	-45.5889557791737590	-171.3120286261378200	
inferredImage2_cam8_1	-1.2258311461469169	0.1133678105501879	-1.1428704678529367	-97.7357221659688520	-79.9247448009195120	-101.7760796218619000	
inferredImage2_cam9_1	-0.8145595951897484	0.9996584592756393	-0.2646780114606509	-15.6690218753843200	-43.7340280546707160	-11.7872218285700840	
inferredImage2_cam10_1	0.0260395235324662	0.9936650495327576	0.0682198233022845	-13.8861459469044060	-1.1228606488071353	2.1853725424881318	
